event_name,date,fighter_1_name,fighter_2_name,fighter_1_str,fighter_2_str,fighter_1_td,fighter_2_td,fighter_1_sub,fighter_2_sub,fighter_1_pass,fighter_2_pass,weight_class,win_method,win_round,win_time,winner,fight_url
UFC_Fight_Night-Blachowicz_vs_Jacare,"November 16, 2019",Ariane Lipski,Isabela de Padua,31,15,0,2,1,1,2,0,Women's Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/1800ffbb34ac7ed8
UFC_Fight_Night-Blachowicz_vs_Jacare,"November 16, 2019",Tracy Cortez,Vanessa Melo,79,40,2,0,0,0,1,0,Women's Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/18e1b0df8da7010e
UFC_Fight_Night-Zabit_vs_Kattar,"November 09, 2019",Zabit Magomedsharipov,Calvin Kattar,96,80,1,0,0,0,0,0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c3bb60dc82345a9f
UFC_Fight_Night-Zabit_vs_Kattar,"November 09, 2019",Alexander Volkov,Greg Hardy,86,46,0,0,0,0,0,0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/3cd1f2c31b4e325a
UFC_Fight_Night-Zabit_vs_Kattar,"November 09, 2019",Danny Roberts,Zelim Imadaev,37,28,1,1,0,0,0,1,Welterweight,"KO/TKO, Punch",2,4:54,fighter_1,http://www.ufcstats.com/fight-details/071a1cd551b7b4d5
UFC_Fight_Night-Zabit_vs_Kattar,"November 09, 2019",Ed Herman,Khadis Ibragimov,81,53,0,2,0,0,0,1,Light Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/408fc024d3e91b0e
UFC_Fight_Night-Zabit_vs_Kattar,"November 09, 2019",Anthony Rocco Martin,Ramazan Emeev,41,30,0,0,2,0,0,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/1317d7cd79495a0e
UFC_Fight_Night-Zabit_vs_Kattar,"November 09, 2019",Shamil Gamzatov,Klidson Abreu,64,32,0,1,0,0,0,0,Light Heavyweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/f820c6292e19d854
UFC_Fight_Night-Zabit_vs_Kattar,"November 09, 2019",Magomed Ankalaev,Dalcha Lungiambula,44,6,1,0,0,0,1,0,Light Heavyweight,"KO/TKO, Kick",3,0:29,fighter_1,http://www.ufcstats.com/fight-details/343749a2f7c5d78b
UFC_Fight_Night-Zabit_vs_Kattar,"November 09, 2019",Rustam Khabilov,Sergey Khandozhko,12,25,4,0,0,0,1,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c8dfcbee63266273
UFC_Fight_Night-Zabit_vs_Kattar,"November 09, 2019",Karl Roberson,Roman Kopylov,43,37,1,0,1,0,1,0,Middleweight,"SUB, Rear, Naked, Choke",3,4:01,fighter_1,http://www.ufcstats.com/fight-details/495e64df4c4ce7a7
UFC_Fight_Night-Zabit_vs_Kattar,"November 09, 2019",David Zawada,Abubakar Nurmagomedov,2,4,0,1,2,0,0,1,Welterweight,"SUB, Triangle, Choke",1,2:50,fighter_1,http://www.ufcstats.com/fight-details/1af574c0814429ac
UFC_Fight_Night-Zabit_vs_Kattar,"November 09, 2019",Roosevelt Roberts,Alexander Yakovlev,28,20,0,3,0,0,3,1,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/a7807ab56cb49cad
UFC_Fight_Night-Zabit_vs_Kattar,"November 09, 2019",Pannie Kianzad,Jessica-Rose Clark,98,65,0,0,0,0,0,0,Women's Bantamweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c814ef3b3a26e2fe
UFC_Fight_Night-Zabit_vs_Kattar,"November 09, 2019",Davey Grant,Grigorii Popov,30,35,6,0,0,0,2,1,Bantamweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/f0418c2c989a5cde
UFC_244-Masvidal_vs_Diaz,"November 02, 2019",Jorge Masvidal,Nate Diaz,112,43,1,0,0,0,0,0,Welterweight,KO/TKO,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/ac0a63ad13897564
UFC_244-Masvidal_vs_Diaz,"November 02, 2019",Darren Till,Kelvin Gastelum,36,40,1,1,0,0,0,0,Middleweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7c40aa2cb6883a91
UFC_244-Masvidal_vs_Diaz,"November 02, 2019",Stephen Thompson,Vicente Luque,138,77,0,0,0,0,0,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/28deed0ab55ca350
UFC_244-Masvidal_vs_Diaz,"November 02, 2019",Derrick Lewis,Blagoy Ivanov,31,20,1,3,0,1,1,3,Heavyweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/f870cacadb058733
UFC_244-Masvidal_vs_Diaz,"November 02, 2019",Kevin Lee,Gregor Gillespie,21,9,0,0,0,0,0,0,Lightweight,"KO/TKO, Kick",1,2:47,fighter_1,http://www.ufcstats.com/fight-details/d5955b81c26230ff
UFC_244-Masvidal_vs_Diaz,"November 02, 2019",Corey Anderson,Johnny Walker,22,1,1,0,0,0,0,0,Light Heavyweight,"KO/TKO, Punches",1,2:07,fighter_1,http://www.ufcstats.com/fight-details/a2af14e9dba37b03
UFC_244-Masvidal_vs_Diaz,"November 02, 2019",Shane Burgos,Makwan Amirkhani,105,22,0,3,0,1,1,0,Featherweight,"KO/TKO, Punch",3,4:32,fighter_1,http://www.ufcstats.com/fight-details/216fddf542707629
UFC_244-Masvidal_vs_Diaz,"November 02, 2019",Edmen Shahbazyan,Brad Tavares,14,3,0,0,0,0,0,0,Middleweight,"KO/TKO, Kick",1,2:27,fighter_1,http://www.ufcstats.com/fight-details/a3e8ef1ce72a7d02
UFC_244-Masvidal_vs_Diaz,"November 02, 2019",Jairzinho Rozenstruik,Andrei Arlovski,5,4,0,0,0,0,0,0,Heavyweight,"KO/TKO, Punch",1,0:29,fighter_1,http://www.ufcstats.com/fight-details/83f7c3b91a402306
UFC_244-Masvidal_vs_Diaz,"November 02, 2019",Katlyn Chookagian,Jennifer Maia,73,58,0,1,0,0,0,1,Women's Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/515ecc54219bcc4c
UFC_244-Masvidal_vs_Diaz,"November 02, 2019",Lyman Good,Chance Rencountre,68,23,0,0,0,0,0,0,Welterweight,"KO/TKO, Punch",3,2:03,fighter_1,http://www.ufcstats.com/fight-details/a6c29d2cb319d923
UFC_244-Masvidal_vs_Diaz,"November 02, 2019",Hakeem Dawodu,Julio Arce,55,32,0,1,0,0,0,2,Featherweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/d7cbe2f23d75afd1
UFC_Fight_Night-Maia_vs_Askren,"October 26, 2019",Demian Maia,Ben Askren,69,63,0,4,1,0,4,1,Welterweight,"SUB, Rear, Naked, Choke",3,3:54,fighter_1,http://www.ufcstats.com/fight-details/241a0833e1c76804
UFC_Fight_Night-Maia_vs_Askren,"October 26, 2019",Stevie Ray,Michael Johnson,85,78,1,0,0,0,1,0,Lightweight,M-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/3162ae3ccbf785ac
UFC_Fight_Night-Maia_vs_Askren,"October 26, 2019",Beneil Dariush,Frank Camacho,13,3,2,0,1,0,1,0,Lightweight,"SUB, Rear, Naked, Choke",1,2:02,fighter_1,http://www.ufcstats.com/fight-details/b2d05ae88f820421
UFC_Fight_Night-Maia_vs_Askren,"October 26, 2019",Ciryl Gane,Don'Tale Mayes,94,32,3,0,1,0,1,0,Heavyweight,"SUB, Heel, Hook",3,4:46,fighter_1,http://www.ufcstats.com/fight-details/41b75c9222c33cdf
UFC_Fight_Night-Maia_vs_Askren,"October 26, 2019",Muslim Salikhov,Laureano Staropoli,63,42,3,0,0,0,0,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/89266a872e1f92d9
UFC_Fight_Night-Maia_vs_Askren,"October 26, 2019",Randa Markos,Ashley Yoder,78,44,0,2,0,0,1,3,Women's Strawweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/1f9a6f2120835615
UFC_Fight_Night-Maia_vs_Askren,"October 26, 2019",Rafael Fiziev,Alex White,66,55,1,0,0,0,0,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/1c91deb42b991d18
UFC_Fight_Night-Maia_vs_Askren,"October 26, 2019",Movsar Evloev,Enrique Barzola,71,78,4,1,0,0,0,1,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/a4527094aa107b55
UFC_Fight_Night-Maia_vs_Askren,"October 26, 2019",Sergei Pavlovich,Maurice Greene,20,8,0,0,0,0,0,0,Heavyweight,"KO/TKO, Punches",1,2:11,fighter_1,http://www.ufcstats.com/fight-details/cc477d322638ba30
UFC_Fight_Night-Maia_vs_Askren,"October 26, 2019",Loma Lookboonmee,Alexandra Albu,99,65,1,1,0,0,0,0,Women's Strawweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/4ea4d0a73a90bfb0
UFC_Fight_Night-Maia_vs_Askren,"October 26, 2019",Raphael Pessoa,Jeff Hughes,39,34,0,0,0,0,0,0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/3d9aeef58dd0b51b
UFC_Fight_Night-Reyes_vs_Weidman,"October 18, 2019",Dominick Reyes,Chris Weidman,8,3,0,1,0,0,0,0,Light Heavyweight,"KO/TKO, Punches",1,1:43,fighter_1,http://www.ufcstats.com/fight-details/0d1d7cfb2a48d5ec
UFC_Fight_Night-Reyes_vs_Weidman,"October 18, 2019",Yair Rodriguez,Jeremy Stephens,96,50,0,3,0,0,0,1,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/d2dc6fb05ad78d80
UFC_Fight_Night-Reyes_vs_Weidman,"October 18, 2019",Greg Hardy,Ben Sosoli,54,26,0,0,0,0,0,0,Heavyweight,Overturned,3,5:00,,http://www.ufcstats.com/fight-details/0019ec81fd706ade
UFC_Fight_Night-Reyes_vs_Weidman,"October 18, 2019",Joe Lauzon,Jonathan Pearce,25,8,1,0,0,0,2,0,Lightweight,"KO/TKO, Punches",1,1:33,fighter_1,http://www.ufcstats.com/fight-details/57d989702ae72dc1
UFC_Fight_Night-Reyes_vs_Weidman,"October 18, 2019",Maycee Barber,Gillian Robertson,34,12,0,0,0,0,0,0,Women's Flyweight,"KO/TKO, Punches",1,3:04,fighter_1,http://www.ufcstats.com/fight-details/7510b0c96f5707ea
UFC_Fight_Night-Reyes_vs_Weidman,"October 18, 2019",Darren Stewart,Deron Winn,57,29,1,6,0,0,0,1,Middleweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/93f3e9b9f093ad57
UFC_Fight_Night-Reyes_vs_Weidman,"October 18, 2019",Charles Rosa,Manny Bermudez,6,27,0,1,1,0,0,1,Featherweight,"SUB, Armbar",1,2:46,fighter_1,http://www.ufcstats.com/fight-details/076c98ac0561521f
UFC_Fight_Night-Reyes_vs_Weidman,"October 18, 2019",Molly McCann,Diana Belbita,113,98,5,1,1,0,5,0,Women's Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/baf17e5e1fe1c744
UFC_Fight_Night-Reyes_vs_Weidman,"October 18, 2019",Sean Woodson,Kyle Bochniak,111,42,0,1,0,0,0,0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/9c3fb95a1558b38d
UFC_Fight_Night-Reyes_vs_Weidman,"October 18, 2019",Randy Costa,Boston Salmon,22,12,0,0,0,0,0,0,Bantamweight,"KO/TKO, Punch",1,2:15,fighter_1,http://www.ufcstats.com/fight-details/38d6c2538ce6ec4c
UFC_Fight_Night-Reyes_vs_Weidman,"October 18, 2019",Sean Brady,Court McGee,119,107,2,0,0,0,0,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/26d75187369ecf2c
UFC_Fight_Night-Reyes_vs_Weidman,"October 18, 2019",Brendan Allen,Kevin Holland,10,22,2,1,4,1,5,2,Middleweight,"SUB, Rear, Naked, Choke",2,3:38,fighter_1,http://www.ufcstats.com/fight-details/74b44635535cb290
UFC_Fight_Night-Reyes_vs_Weidman,"October 18, 2019",Tanner Boser,Daniel Spitz,93,32,0,0,0,0,0,0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/1e3d3545b6dd13a7
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",Joanna Jedrzejczyk,Michelle Waterson,180,58,3,1,1,1,0,1,Women's Strawweight,U-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/f61f5adf7e0a80c4
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",Cub Swanson,Kron Gracie,135,86,0,0,0,0,0,0,Featherweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/707ba52845d399c9
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",Niko Price,James Vick,11,9,0,0,0,0,1,0,Welterweight,"KO/TKO, Kick",1,1:44,fighter_1,http://www.ufcstats.com/fight-details/f3169b755afcdc5b
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",Amanda Ribas,Mackenzie Dern,74,20,2,0,0,0,0,0,Women's Strawweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/2d7f29ec900a8948
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",Matt Frevola,Luis Pena,48,51,4,1,0,2,1,1,Lightweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/bed2710e06dabe6a
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",Eryk Anders,Gerald Meerschaert,64,72,0,0,0,0,0,0,Middleweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/834f67e96612cd6f
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",Ryan Spann,Devin Clark,17,17,0,2,1,0,0,0,Light Heavyweight,"SUB, Guillotine, Choke",2,2:01,fighter_1,http://www.ufcstats.com/fight-details/25548d526c3a7587
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",Mike Davis,Thomas Gifford,139,88,2,0,0,0,1,0,Lightweight,"KO/TKO, Punch",3,4:45,fighter_1,http://www.ufcstats.com/fight-details/6a0217099efee13f
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",Alex Morono,Max Griffin,81,75,0,4,0,0,0,1,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/c5b8a996eff18540
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",Deiveson Figueiredo,Tim Elliott,8,26,0,1,1,0,0,0,Flyweight,"SUB, Guillotine, Choke",1,3:08,fighter_1,http://www.ufcstats.com/fight-details/18dde81d45ac2232
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",Marlon Vera,Andre Ewell,80,50,0,0,2,0,0,0,Bantamweight,"KO/TKO, Elbows",3,3:17,fighter_1,http://www.ufcstats.com/fight-details/70f01e9ff0b4e519
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",Miguel Baeza,Hector Aldana,35,8,1,0,0,0,0,0,Welterweight,"KO/TKO, Kick",2,2:32,fighter_1,http://www.ufcstats.com/fight-details/1d26ceb1c995655e
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",Marvin Vettori,Andrew Sanchez,85,39,0,0,0,0,0,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/bac178dea57bd545
UFC_Fight_Night-Joanna_vs_Waterson,"October 12, 2019",JJ Aldrich,Lauren Mueller,74,54,1,1,0,0,1,0,Women's Flyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/64bee58391921b4b
UFC_243-Whittaker_vs_Adesanya,"October 05, 2019",Israel Adesanya,Robert Whittaker,40,32,0,0,0,0,0,0,Middleweight,"KO/TKO, Punch",2,3:33,fighter_1,http://www.ufcstats.com/fight-details/2556b7520536ce1d
UFC_243-Whittaker_vs_Adesanya,"October 05, 2019",Dan Hooker,Al Iaquinta,98,37,0,0,0,0,2,0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/0697d5520b74a8df
UFC_243-Whittaker_vs_Adesanya,"October 05, 2019",Serghei Spivac,Tai Tuivasa,23,21,6,0,1,0,6,0,Heavyweight,"SUB, Arm, Triangle",2,3:14,fighter_1,http://www.ufcstats.com/fight-details/8cd7ca0e7b861b3d
UFC_243-Whittaker_vs_Adesanya,"October 05, 2019",Dhiego Lima,Luke Jumeau,32,24,2,0,0,0,0,0,Welterweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/fd0fd9a2d6ef8c4f
UFC_243-Whittaker_vs_Adesanya,"October 05, 2019",Yorgan De Castro,Justin Tafa,4,6,0,0,0,0,0,0,Heavyweight,"KO/TKO, Punch",1,2:10,fighter_1,http://www.ufcstats.com/fight-details/9dfac33cd3ae4afd
UFC_243-Whittaker_vs_Adesanya,"October 05, 2019",Jake Matthews,Rostem Akman,59,15,0,0,0,0,0,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/1cb7138b107b93b5
UFC_243-Whittaker_vs_Adesanya,"October 05, 2019",Callan Potter,Maki Pitolo,48,60,3,0,0,1,4,1,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/578987d534a0d205
UFC_243-Whittaker_vs_Adesanya,"October 05, 2019",Brad Riddell,Jamie Mullarkey,91,36,1,3,0,1,5,2,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/83d59f5e52e0ac46
UFC_243-Whittaker_vs_Adesanya,"October 05, 2019",Megan Anderson,Zarah Fairn,10,2,1,0,1,0,2,0,Women's Featherweight,"SUB, Triangle, Choke",1,3:57,fighter_1,http://www.ufcstats.com/fight-details/b8c21a311f3f7953
UFC_243-Whittaker_vs_Adesanya,"October 05, 2019",Ji Yeon Kim,Nadia Kassem,80,45,0,1,0,0,0,0,Women's Flyweight,"KO/TKO, Punch",2,4:59,fighter_1,http://www.ufcstats.com/fight-details/668d077ac9d7d3c9
UFC_243-Whittaker_vs_Adesanya,"October 05, 2019",Khalid Taha,Bruno Silva,38,20,0,2,1,0,1,1,Bantamweight,"SUB, Arm, Triangle",3,3:00,fighter_1,http://www.ufcstats.com/fight-details/57ff0eb2351979c4
UFC_Fight_Night-Hermansson_vs_Cannonier,"September 28, 2019",Jared Cannonier,Jack Hermansson,28,20,0,1,0,0,1,1,Middleweight,"KO/TKO, Punch",2,0:27,fighter_1,http://www.ufcstats.com/fight-details/476c31184332698e
UFC_Fight_Night-Hermansson_vs_Cannonier,"September 28, 2019",Mark Madsen,Danilo Belluardo,22,0,1,0,0,0,1,0,Lightweight,"KO/TKO, Punches",1,1:12,fighter_1,http://www.ufcstats.com/fight-details/975840814b233bcd
UFC_Fight_Night-Hermansson_vs_Cannonier,"September 28, 2019",Gilbert Burns,Gunnar Nelson,30,20,1,0,1,0,1,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7410ac7e4e5acb74
UFC_Fight_Night-Hermansson_vs_Cannonier,"September 28, 2019",Ion Cutelaba,Khalil Rountree Jr.,15,5,4,0,0,0,1,0,Light Heavyweight,"KO/TKO, Elbows",1,2:35,fighter_1,http://www.ufcstats.com/fight-details/b44531903be4729a
UFC_Fight_Night-Hermansson_vs_Cannonier,"September 28, 2019",Ovince Saint Preux,Michal Oleksiejczuk,14,37,1,0,1,0,2,0,Light Heavyweight,"SUB, Other, -, Choke",2,2:46,fighter_1,http://www.ufcstats.com/fight-details/b6dad3a9bf911bfd
UFC_Fight_Night-Hermansson_vs_Cannonier,"September 28, 2019",Nicolas Dalby,Alex Oliveira,31,18,1,3,0,0,4,1,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/9c7b6a20f35fb708
UFC_Fight_Night-Hermansson_vs_Cannonier,"September 28, 2019",John Phillips,Alen Amedovski,5,2,0,0,0,0,0,0,Middleweight,"KO/TKO, Punch",1,0:17,fighter_1,http://www.ufcstats.com/fight-details/9fa3623172adb4cd
UFC_Fight_Night-Hermansson_vs_Cannonier,"September 28, 2019",Makhmud Muradov,Alessio Di Chirico,54,36,0,0,0,0,0,0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/d5e927306f5d859b
UFC_Fight_Night-Hermansson_vs_Cannonier,"September 28, 2019",Ismail Naurdiev,Siyar Bahadurzada,69,12,3,0,0,0,3,0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/18d84b333b28de36
