fighter_url,first_name,last_name,nickname,height_inches,weight_lbs,reach_inches,stance,wins,loss,draws,belt
http://www.ufcstats.com/fighter-details/4cb79988b2a9bd07,Marilia,Santos,Chocolate,64.0,125.0,,Orthodox,10,3,0,False
http://www.ufcstats.com/fighter-details/1d147d4163a6989b,Nick,Sanzo,,69.0,190.0,,,1,1,0,False
http://www.ufcstats.com/fighter-details/9f3d6ddef3d3cccc,Bob,Sapp,The Beast,77.0,350.0,,Orthodox,11,20,0,False
http://www.ufcstats.com/fighter-details/7e47047d0971d566,Daniel,Sarafian,,69.0,185.0,73.0,Orthodox,10,6,0,False
http://www.ufcstats.com/fighter-details/4f4dac51adc1af4f,Diego,Saraiva,The Octopus,66.0,155.0,,Orthodox,22,20,1,False
http://www.ufcstats.com/fighter-details/026b4f7049085842,Harris,Sarmiento,The Hitman,69.0,155.0,,Orthodox,36,26,0,False
http://www.ufcstats.com/fighter-details/2097b1a5ff47dfb0,Alexander,Sarnavskiy,Tiger,71.0,155.0,,,35,6,0,False
http://www.ufcstats.com/fighter-details/e5c38954c006f15c,Yuki,Sasaki,,74.0,185.0,,Orthodox,25,22,2,False
http://www.ufcstats.com/fighter-details/23bd78c3f89bdb54,Kyosuke,Sasaki,,67.0,183.0,,Southpaw,3,7,4,False
http://www.ufcstats.com/fighter-details/7c3c48cf54a2848e,Yuta,Sasaki,Ulka,70.0,125.0,71.0,Southpaw,21,6,2,False
http://www.ufcstats.com/fighter-details/7b143a54451263d9,Paul,Sass,,72.0,155.0,73.0,Orthodox,14,2,0,False
http://www.ufcstats.com/fighter-details/f4a031ac205ac580,Masaaki,Satake,,73.0,220.0,,Orthodox,1,8,1,False
http://www.ufcstats.com/fighter-details/276c60b14b571dd4,Takenori,Sato,,70.0,170.0,,Southpaw,19,11,7,False
http://www.ufcstats.com/fighter-details/8abac218746e04ca,Takashi,Sato,Ten,70.0,170.0,73.0,Southpaw,16,3,0,False
http://www.ufcstats.com/fighter-details/f6f9d41669dd3eaa,Jeimeson,Saudino,The Minion,66.0,135.0,,,8,5,0,False
http://www.ufcstats.com/fighter-details/36ab6af06e312b41,Tom,Sauer,,73.0,263.0,,,25,12,0,False
http://www.ufcstats.com/fighter-details/20bd6c3e03c46ee6,Townsend,Saunders,,65.0,170.0,,Orthodox,0,2,0,False
http://www.ufcstats.com/fighter-details/484acc7b0f856ce9,Ben,Saunders,Killa B,74.0,170.0,77.0,Orthodox,22,13,2,False
http://www.ufcstats.com/fighter-details/4fe9492959834bf7,Chad W.,Saunders,,70.0,170.0,,Orthodox,7,2,0,False
http://www.ufcstats.com/fighter-details/b35a159f525764eb,Chris,Saunders,The So Cal Kid,68.0,155.0,,,16,8,0,False
http://www.ufcstats.com/fighter-details/402ea3b5ee233852,Lumumba,Sayers,,72.0,185.0,,,6,5,0,False
http://www.ufcstats.com/fighter-details/5b8ba8f5512893b1,Matt,Sayles,,67.0,145.0,68.0,Orthodox,8,3,0,False
http://www.ufcstats.com/fighter-details/771b60ff889661c8,Mark,Scanlon,,69.0,170.0,,Orthodox,9,2,0,False
http://www.ufcstats.com/fighter-details/f59f1d3a2ff13edd,Eric,Schafer,Red,75.0,185.0,76.0,Orthodox,14,8,2,False
http://www.ufcstats.com/fighter-details/030f08370fd1c2bb,Kerry,Schall,Meat Truck,74.0,265.0,,Orthodox,24,13,0,False
http://www.ufcstats.com/fighter-details/66e981516e2476d1,Eric,Schambari,,71.0,185.0,,Orthodox,15,6,0,False
http://www.ufcstats.com/fighter-details/89a407032911e27e,Brendan,Schaub,Big Brown,76.0,245.0,78.0,Orthodox,10,5,0,False
http://www.ufcstats.com/fighter-details/a3244e3238541482,Antonio,Schembri,Nino,69.0,205.0,,Orthodox,5,5,0,False
http://www.ufcstats.com/fighter-details/0bc7e61d204f2137,Fabiano,Scherner,Pegaleve,75.0,257.0,,Orthodox,11,10,0,False
http://www.ufcstats.com/fighter-details/1208ffc5be6e31ad,Samy,Schiavo,,68.0,155.0,,Orthodox,10,6,0,False
http://www.ufcstats.com/fighter-details/de12bd65e2f46478,Pat,Schilling,Thrilling,68.0,145.0,,Orthodox,5,2,0,False
http://www.ufcstats.com/fighter-details/f41fad444939056b,Joe,Schilling,,75.0,185.0,,,2,5,0,False
http://www.ufcstats.com/fighter-details/d5ed14b2153c6ed2,Semmy,Schilt,Hightower,82.0,265.0,,Orthodox,26,14,1,False
http://www.ufcstats.com/fighter-details/89ea01f5a7ada40c,Adam,Schindler,,68.0,155.0,,,10,6,0,False
http://www.ufcstats.com/fighter-details/bd02e222a6166d50,Daniel,Schmitt,,,185.0,,,2,3,0,False
http://www.ufcstats.com/fighter-details/aa943b9bc00cb0ed,Colleen,Schneider,,,135.0,,,11,7,0,False
http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,Matt,Schnell,Danger,68.0,125.0,70.0,Orthodox,14,5,0,False
http://www.ufcstats.com/fighter-details/fdfef29ba17ee525,Alex,Schoenauer,,75.0,185.0,,Orthodox,15,10,0,False
http://www.ufcstats.com/fighter-details/5a558ba1ff5e9121,Darrill,Schoonover,The Boss,74.0,220.0,,Orthodox,14,8,0,False
http://www.ufcstats.com/fighter-details/d86e913c548c07c2,Bob,Schrijber,Dirty,72.0,240.0,,Orthodox,20,17,1,False
http://www.ufcstats.com/fighter-details/040426baba8a45e8,Nate,Schroeder,,73.0,230.0,,,11,10,0,False
http://www.ufcstats.com/fighter-details/e44c679c30403cba,Lacey,Schuckman,,63.0,125.0,,,11,10,0,False
http://www.ufcstats.com/fighter-details/c1684f00c626f4c0,Mark,Schultz,,69.0,200.0,,Orthodox,1,1,0,False
http://www.ufcstats.com/fighter-details/99c80d2bd5dbe5a9,Brian,Schwartz,,75.0,170.0,,Orthodox,1,1,0,False
http://www.ufcstats.com/fighter-details/79cbdf233e5e0496,Eric,Schwartz,,,205.0,,,2,0,0,False
http://www.ufcstats.com/fighter-details/9fa568ad2bf2cb0b,Justin,Scoggins,,67.0,125.0,66.0,Southpaw,11,5,0,False
http://www.ufcstats.com/fighter-details/34e552520a934063,Brad,Scott,Bear,73.0,170.0,76.0,Orthodox,11,6,0,False
http://www.ufcstats.com/fighter-details/0b235384fe23fc9c,Greg,Scott,,69.0,145.0,,,3,4,0,False
http://www.ufcstats.com/fighter-details/0c01568b1ac77bff,Mike,Seal,Crazy Boy,76.0,185.0,,Orthodox,13,15,1,False
http://www.ufcstats.com/fighter-details/d1ce40aca99a9b70,Matt,Secor,,72.0,170.0,,,8,4,0,False
http://www.ufcstats.com/fighter-details/55e94a9b525dcf45,Kenneth,Seegrist,,72.0,185.0,,Orthodox,4,7,0,False
http://www.ufcstats.com/fighter-details/49a74b9fb2e45fdf,Neil,Seery,2Tap,64.0,125.0,64.0,Orthodox,16,13,0,False
http://www.ufcstats.com/fighter-details/d6b68eaf4b68b160,Rony,Sefo,,69.0,225.0,,Orthodox,0,2,0,False
http://www.ufcstats.com/fighter-details/646d5dbe509accd4,Ray,Sefo,Sugarfoot,72.0,240.0,,Orthodox,2,2,0,False
http://www.ufcstats.com/fighter-details/e4bb7e483c4ad318,Brendan,Seguin,,72.0,185.0,,,23,19,1,False
http://www.ufcstats.com/fighter-details/348dff4e03bd18c6,Stefan,Sekulic,,72.0,170.0,75.0,Southpaw,12,3,0,False
http://www.ufcstats.com/fighter-details/0359313549d230a1,Pete,Sell,Drago,71.0,170.0,75.0,Orthodox,10,7,0,False
http://www.ufcstats.com/fighter-details/5f2f0da6fd6a84fd,Andrei,Semenov,,72.0,185.0,,Orthodox,34,9,2,False
http://www.ufcstats.com/fighter-details/51b1e2fd9872005b,Mackens,Semerzier,Da Menace,69.0,145.0,72.0,Orthodox,8,4,0,False
http://www.ufcstats.com/fighter-details/3ed134d85dfbd7b4,Brandon,Sene,,71.0,205.0,,,2,2,0,False
http://www.ufcstats.com/fighter-details/88b250ba222c3a98,Kim In,Seok,,66.0,145.0,,Orthodox,3,6,0,False
http://www.ufcstats.com/fighter-details/2f04c4183523be2e,Ray,Seraille,,75.0,246.0,,,8,9,0,False
http://www.ufcstats.com/fighter-details/b23fca14c7b79935,Ivan,Serati,,72.0,205.0,,Orthodox,12,4,0,False
http://www.ufcstats.com/fighter-details/253d3f9e97ca149a,Alex,Serdyukov,The Russian Crusher,74.0,170.0,74.0,Orthodox,8,5,0,False
http://www.ufcstats.com/fighter-details/efab191f204ffa17,Nicholas,Sergiacomi,,,170.0,,,1,1,0,False
http://www.ufcstats.com/fighter-details/86dfed7cc24a9fa7,Matt,Serra,The Terra,66.0,170.0,68.0,Orthodox,11,7,0,False
http://www.ufcstats.com/fighter-details/1975c2272ba40e71,Nick,Serra,The Mad Monkey,69.0,170.0,,Orthodox,7,3,0,False
http://www.ufcstats.com/fighter-details/e7ec11096eac0282,Adrian,Serrano,,68.0,170.0,,,56,29,4,False
http://www.ufcstats.com/fighter-details/0ccab7c889ede9ea,Fredy,Serrano,El Profe,63.0,125.0,65.0,Orthodox,3,2,0,False
http://www.ufcstats.com/fighter-details/dadaeb402526dca5,Carl,Seumanutafa,,73.0,255.0,,Orthodox,10,8,0,False
http://www.ufcstats.com/fighter-details/c670aa48827d6be6,Dan,Severn,The Beast,74.0,250.0,,Southpaw,101,19,1,False
http://www.ufcstats.com/fighter-details/5dfe71ade71f3a4b,Rosi,Sexton,The Surgeon,63.0,135.0,,Orthodox,13,5,0,False
http://www.ufcstats.com/fighter-details/5c38639f860a5542,Scott,Shaffer,,67.0,145.0,,Orthodox,0,1,0,False
http://www.ufcstats.com/fighter-details/4144798612ef96e5,Edmen,Shahbazyan,The Golden Boy,74.0,185.0,74.0,Orthodox,11,0,0,False
http://www.ufcstats.com/fighter-details/9eed2bcc9e0b92af,Leon,Shahbazyan,,76.0,170.0,74.0,Orthodox,7,2,0,False
http://www.ufcstats.com/fighter-details/ece280745f8727b8,Kamal,Shalorus,Prince of Persia,68.0,155.0,68.0,Orthodox,9,5,2,False
http://www.ufcstats.com/fighter-details/63b65af1c5cb02cb,Ken,Shamrock,The World's Most Dangerous Man,73.0,205.0,72.0,Orthodox,28,17,2,False
http://www.ufcstats.com/fighter-details/fcaae0385b514f11,Frank,Shamrock,,70.0,185.0,,Orthodox,23,10,2,False
http://www.ufcstats.com/fighter-details/285e32e41f61a5b1,Jason,Sharp,,,205.0,,,3,3,0,False
http://www.ufcstats.com/fighter-details/a0c64f272b65d441,Eric,Shelton,Showtime,66.0,125.0,68.0,Orthodox,12,6,0,False
http://www.ufcstats.com/fighter-details/029880cdbf5ca089,Sean,Sherk,The Muscle Shark,66.0,155.0,67.0,Orthodox,36,4,1,False
http://www.ufcstats.com/fighter-details/01b352b6a9074d5c,Chase,Sherman,The Vanilla Gorilla,76.0,250.0,78.0,Orthodox,15,6,0,False
http://www.ufcstats.com/fighter-details/132deb59abae64b1,Valentina,Shevchenko,Bullet,65.0,125.0,66.0,Southpaw,19,3,0,True
http://www.ufcstats.com/fighter-details/d7338bcb141abd2c,Antonina,Shevchenko,La Pantera,68.0,125.0,67.0,Southpaw,8,2,0,False
http://www.ufcstats.com/fighter-details/d4da8995fc91e7ef,Katsuyori,Shibata,,72.0,168.0,,Orthodox,4,11,1,False
http://www.ufcstats.com/fighter-details/fe435e440b5de0ff,Jake,Shields,,72.0,170.0,72.0,Orthodox,31,9,1,False
http://www.ufcstats.com/fighter-details/10657c60ce349e0f,Shunichi,Shimizu,,65.0,135.0,,Orthodox,30,18,11,False
http://www.ufcstats.com/fighter-details/a9a314cc77d90b6e,Wade,Shipp,The Nightmare,75.0,245.0,,Orthodox,11,5,0,False
http://www.ufcstats.com/fighter-details/d9e1942637bd57a4,Raja,Shippen,,66.0,145.0,,,18,11,1,False
http://www.ufcstats.com/fighter-details/a79bfbc01b2264d6,Yuya,Shirai,,68.0,168.0,,Orthodox,26,14,2,False
http://www.ufcstats.com/fighter-details/ad863b0d57952c57,Wes,Shivers,,80.0,,,,7,1,0,False
http://www.ufcstats.com/fighter-details/ed3ea649b34ddb6c,Alexander,Shlemenko,Storm,71.0,185.0,,,56,9,0,False
http://www.ufcstats.com/fighter-details/1d36f1ac66cf689d,Josh,Shockley,,73.0,155.0,,Orthodox,11,4,0,False
http://www.ufcstats.com/fighter-details/821cd80aab70d5f9,Josh,Shockman,The War Hammer,76.0,235.0,,Southpaw,6,3,0,False
http://www.ufcstats.com/fighter-details/b0c95dc8e858452c,Akira,Shoji,,68.0,195.0,,Orthodox,14,17,5,False
http://www.ufcstats.com/fighter-details/b8a85389d115e35a,Jack,Shore,Tank,68.0,135.0,71.0,Orthodox,13,0,0,False
http://www.ufcstats.com/fighter-details/35cc17760b06f36d,Landon,Showalter,The Show,72.0,185.0,,,11,19,1,False
http://www.ufcstats.com/fighter-details/1f4b1d7d12601c5f,Ivan,Shtyrkov,Ural Hulk,72.0,205.0,74.0,Orthodox,15,0,1,False
http://www.ufcstats.com/fighter-details/585f9ffdb0cd0466,Brandon,Shuey,Big Dawg,67.0,155.0,,Orthodox,7,6,0,False
http://www.ufcstats.com/fighter-details/b8aef0faf4ce9b31,Sam,Sicilia,,68.0,145.0,67.0,Orthodox,15,8,0,False
http://www.ufcstats.com/fighter-details/cf772fb504842dc3,Kiril,Sidelnikov,,71.0,230.0,,,11,4,0,False
http://www.ufcstats.com/fighter-details/d188a3b817860ec6,Steven,Siler,Super,71.0,145.0,70.0,Orthodox,29,16,0,False
http://www.ufcstats.com/fighter-details/3cf68c1d17f66af7,Siala,Siliga,Mighty Mo,73.0,290.0,,Orthodox,12,5,0,False
http://www.ufcstats.com/fighter-details/9a08c2753184ac6d,Xavier,Siller,Young Guns,65.0,125.0,,,5,5,0,False
http://www.ufcstats.com/fighter-details/e091482fa6648261,Assuerio,Silva,,70.0,241.0,,Orthodox,16,8,0,False
http://www.ufcstats.com/fighter-details/1f454354805b6f75,Anderson,Silva,The Spider,74.0,185.0,77.0,Southpaw,34,10,0,False
http://www.ufcstats.com/fighter-details/a1f6999fe57236e0,Wanderlei,Silva,The Axe Murderer,71.0,205.0,74.0,Orthodox,35,13,1,False
http://www.ufcstats.com/fighter-details/2924886ee9c4c527,Thiago,Silva,,74.0,205.0,74.0,Orthodox,19,6,0,False
http://www.ufcstats.com/fighter-details/55b8dc4e54fe2c59,Paulo Cesar,Silva,Giant,89.0,385.0,,Orthodox,2,6,0,False
http://www.ufcstats.com/fighter-details/9211aae062b799d6,Jean,Silva,White Bear,66.0,160.0,,Orthodox,19,12,3,False
http://www.ufcstats.com/fighter-details/a1153013cb5f628f,Edson,Silva,Paredao,,205.0,,Orthodox,14,12,0,False
http://www.ufcstats.com/fighter-details/a6c32678efd4f434,Sidney,Silva,,75.0,170.0,,Southpaw,8,4,0,False
http://www.ufcstats.com/fighter-details/53bb0d40905b87c0,Jay,Silva,,74.0,185.0,,Southpaw,10,11,1,False
http://www.ufcstats.com/fighter-details/8349d55cdecd393a,Antonio,Silva,Bigfoot,76.0,264.0,82.0,Orthodox,19,12,1,False
http://www.ufcstats.com/fighter-details/2ba479b409011527,Fabio,Silva,,71.0,205.0,,Orthodox,1,8,0,False
http://www.ufcstats.com/fighter-details/5866fc86183a9fb8,Erick,Silva,,72.0,170.0,74.0,Orthodox,19,9,0,False
http://www.ufcstats.com/fighter-details/159da492e000afbf,Leandro,Silva,Buscape,69.0,155.0,72.0,Orthodox,20,6,1,False
http://www.ufcstats.com/fighter-details/6f7c616b98e18c29,Claudio,Silva,Hannibal,71.0,170.0,71.0,Southpaw,14,1,0,False
http://www.ufcstats.com/fighter-details/fb79582c410d049e,Wagner,Silva,Wagnao,72.0,170.0,,Orthodox,6,3,0,False
http://www.ufcstats.com/fighter-details/a31358d90d4bb40a,Rafael,Silva,Morcego,67.0,135.0,,,28,6,0,False
http://www.ufcstats.com/fighter-details/ae7fe94f117f98cf,Joaquim,Silva,Netto BJJ,68.0,155.0,69.0,Southpaw,11,3,0,False
http://www.ufcstats.com/fighter-details/1b38a2b897f6209c,Felipe,Silva,,72.0,155.0,77.0,Orthodox,8,2,0,False
http://www.ufcstats.com/fighter-details/b19aecbfbb5508cc,Dayana,Silva,,67.0,135.0,,Orthodox,7,4,0,False
http://www.ufcstats.com/fighter-details/294aa73dbf37d281,Bruno,Silva,Bulldog,64.0,135.0,65.0,Orthodox,10,5,1,False
http://www.ufcstats.com/fighter-details/12ebd7d157e91701,Bruno,Silva,Blindado,72.0,185.0,,,19,6,0,False
http://www.ufcstats.com/fighter-details/002ca196477ce572,Gabriel,Silva,,66.0,135.0,71.0,Orthodox,8,2,0,False
http://www.ufcstats.com/fighter-details/f6f2ea21a67be3a7,Jacob,Silva,Lil Animal,65.0,125.0,,,6,2,0,False
http://www.ufcstats.com/fighter-details/3a314d9fa7c6825d,Douglas,Silva de Andrade,D Silva,67.0,145.0,68.0,Orthodox,26,3,0,False
http://www.ufcstats.com/fighter-details/28e088bbcaaa6366,Leonardo,Silva de Oliveira,Cabecao,74.0,185.0,,Orthodox,12,4,0,False
http://www.ufcstats.com/fighter-details/f717b6002486f73f,Marcus,Silveira,Conan,75.0,242.0,,Orthodox,6,4,0,False
http://www.ufcstats.com/fighter-details/52ba464d9068d871,Elias,Silverio,Xuxu,71.0,155.0,73.0,Orthodox,13,3,0,False
http://www.ufcstats.com/fighter-details/5987b2458f4b5290,Ricky,Simon,,66.0,135.0,69.0,Orthodox,16,3,0,False
http://www.ufcstats.com/fighter-details/d5f820c11a121050,Aaron,Simpson,A-Train,72.0,170.0,73.0,Orthodox,12,5,0,False
http://www.ufcstats.com/fighter-details/e0f7c4f3f67bc808,Wes,Sims,The Project,82.0,260.0,,Orthodox,24,14,1,False
http://www.ufcstats.com/fighter-details/9eedac48b497de5a,Marlon,Sims,,,170.0,,,3,4,0,False
http://www.ufcstats.com/fighter-details/57bad6a84230f0c9,Tony,Sims,,71.0,155.0,70.0,Southpaw,12,4,0,False
http://www.ufcstats.com/fighter-details/59c6d5af765df641,Everett,Sims,Sexual Chocolate,77.0,260.0,77.0,Southpaw,4,1,0,False
http://www.ufcstats.com/fighter-details/265589bdd93e7ce5,Lodune,Sincaid,,69.0,185.0,,Orthodox,15,9,0,False
http://www.ufcstats.com/fighter-details/3b65c9dd39741bc4,Rob,Sinclair,,68.0,155.0,,,13,5,0,False
http://www.ufcstats.com/fighter-details/546015aa2ad945fd,Rory,Singer,Outburst,74.0,185.0,77.0,Orthodox,11,9,0,False
http://www.ufcstats.com/fighter-details/817e0bdf08efce2e,Elvis,Sinosic,The King of Rock n' Rumble,75.0,205.0,77.0,Orthodox,7,11,2,False
http://www.ufcstats.com/fighter-details/71ef1111bf829b82,Mitchell,Sipe,No Dice,74.0,245.0,,Orthodox,4,1,0,False
http://www.ufcstats.com/fighter-details/fce9b4056a8ef559,AJ,Siscoe,Let's Go,67.0,135.0,,,1,2,0,False
http://www.ufcstats.com/fighter-details/436cdea7bdfdc016,Yokthai,Sithoar,,67.0,143.0,,,0,1,0,False
http://www.ufcstats.com/fighter-details/44a1dd0ef4373edc,Jeri,Sitzes,,65.0,125.0,,,3,1,0,False
http://www.ufcstats.com/fighter-details/5f87a5c00b3d17ed,Dennis,Siver,,66.0,145.0,70.0,Orthodox,23,11,0,False
http://www.ufcstats.com/fighter-details/4bd6b4800070b069,Chas,Skelly,The Scrapper,71.0,145.0,72.0,Orthodox,18,3,0,False
http://www.ufcstats.com/fighter-details/caced97768818230,Matt,Skelton,,75.0,265.0,,Orthodox,0,1,0,False
http://www.ufcstats.com/fighter-details/c337c3c85b1871e0,Zach,Skinner,,66.0,145.0,,Orthodox,10,11,0,False
http://www.ufcstats.com/fighter-details/9db861c26b63daa8,Brian,Sleeman,,68.0,185.0,,,9,9,1,False
http://www.ufcstats.com/fighter-details/80e6d71e14c1d356,Joe,Slick,,72.0,199.0,,Orthodox,16,5,3,False
http://www.ufcstats.com/fighter-details/a2d1d3d144fed708,Ray,Sloan,,73.0,205.0,,,8,1,0,False
http://www.ufcstats.com/fighter-details/1979c80150f630c4,Kestutis,Smirnovas,,70.0,200.0,,Orthodox,24,8,2,False
http://www.ufcstats.com/fighter-details/33e33d51f289d2a1,Maurice,Smith,,74.0,221.0,,Orthodox,12,14,0,False
http://www.ufcstats.com/fighter-details/46c8ec317aff28ac,Patrick,Smith,,74.0,225.0,,Orthodox,20,17,0,False
http://www.ufcstats.com/fighter-details/3410cf010558dc8b,Scott,Smith,Hands of Steel,72.0,185.0,70.0,Orthodox,18,11,0,False
http://www.ufcstats.com/fighter-details/9114c8ded5ccd71d,Eric,Smith,,,,,Southpaw,1,1,0,False
http://www.ufcstats.com/fighter-details/f626aa1c85f8af03,Josh,Smith,,72.0,155.0,,Orthodox,9,8,0,False
http://www.ufcstats.com/fighter-details/e955046551f8c7dd,David,Smith,,,155.0,,,5,1,0,False
http://www.ufcstats.com/fighter-details/754968e325d6f60d,Adam,Smith,,,,,,0,3,0,False
http://www.ufcstats.com/fighter-details/ffee353f55e3aa2c,Dillon,Smith,,72.0,170.0,,,0,0,0,False
http://www.ufcstats.com/fighter-details/f797f0c57a83353e,Trevor,Smith,Hot Sauce,75.0,185.0,75.0,Orthodox,15,10,0,False
http://www.ufcstats.com/fighter-details/d4c9dcd330403612,Anthony,Smith,Lionheart,76.0,205.0,76.0,Orthodox,32,15,0,False
http://www.ufcstats.com/fighter-details/2e25c1d983c26311,Colton,Smith,,72.0,155.0,71.0,Orthodox,7,4,0,False
http://www.ufcstats.com/fighter-details/54ed8dc6f8c31207,Gilbert,Smith,,69.0,185.0,,Southpaw,12,6,0,False
http://www.ufcstats.com/fighter-details/76984112f697631f,Leslie,Smith,The Peacemaker,69.0,135.0,66.0,Orthodox,10,7,1,False
http://www.ufcstats.com/fighter-details/207773daeb4afa7b,Devonte,Smith,King Kage,69.0,155.0,76.0,Orthodox,10,2,0,False
http://www.ufcstats.com/fighter-details/56709e66f1c6008f,Cole,Smith,The Cole Train,71.0,135.0,67.0,Orthodox,7,1,0,False
http://www.ufcstats.com/fighter-details/0bbb69f69c9a2eea,Nate,Smith,The Savage,66.0,125.0,,,6,0,0,False
http://www.ufcstats.com/fighter-details/625b65b45c1c6888,Walter,Smith-Cotito,,68.0,135.0,,,4,5,0,False
http://www.ufcstats.com/fighter-details/c5776fa8f4bf77aa,Justin,Smitley,,,145.0,,,10,7,1,False
http://www.ufcstats.com/fighter-details/75afb06215a07341,Dmitrii,Smoliakov,The Lifeguard,74.0,253.0,74.0,Switch,9,3,0,False
http://www.ufcstats.com/fighter-details/d2bc285ead803db0,Louis,Smolka,Da Last Samurai,69.0,135.0,68.0,Orthodox,16,7,0,False
http://www.ufcstats.com/fighter-details/f75c5ca0d91b9115,Richie,Smullen,,69.0,155.0,68.0,Orthodox,3,1,1,False
http://www.ufcstats.com/fighter-details/7684c8137b4545ba,Devin,Smyth,,70.0,170.0,72.0,Switch,4,2,0,False
http://www.ufcstats.com/fighter-details/03b1e846b09f721d,Denis,Sobolev,,75.0,216.0,,Orthodox,4,7,0,False
http://www.ufcstats.com/fighter-details/1fcfc3709fe58151,Peter,Sobotta,,72.0,170.0,75.0,Southpaw,17,6,1,False
http://www.ufcstats.com/fighter-details/d468288756ae3982,Renato,Sobral,Babalu,73.0,205.0,75.0,Orthodox,37,11,0,False
http://www.ufcstats.com/fighter-details/d1152823307d7e7c,Rameau Thierry,Sokoudjou,The African Assassin,70.0,205.0,78.0,Orthodox,18,18,0,False
http://www.ufcstats.com/fighter-details/af65aa688d13eedf,Joe,Solecki,,69.0,155.0,70.0,Orthodox,9,2,0,False
http://www.ufcstats.com/fighter-details/324c7a749128df8d,Chris,Solomon,,71.0,155.0,,,0,0,0,False
http://www.ufcstats.com/fighter-details/83b743fedde154fb,Joe,Son,,64.0,236.0,,Orthodox,0,4,0,False
http://www.ufcstats.com/fighter-details/9775eabcb1be1a00,Paul,Song,,,185.0,,,2,2,0,False
http://www.ufcstats.com/fighter-details/32490e80ddab1e5a,Kenan,Song,The Assassin,72.0,170.0,71.0,Orthodox,16,5,0,False
http://www.ufcstats.com/fighter-details/48d1f690b763934c,Chael,Sonnen,,73.0,205.0,73.0,Southpaw,29,15,1,False
http://www.ufcstats.com/fighter-details/3324129f3745b300,Cody,Sons,,69.0,205.0,,,3,7,0,False
http://www.ufcstats.com/fighter-details/7c9c6a884be167fe,Jin,Soo Son,,66.0,135.0,69.0,Orthodox,9,4,0,False
http://www.ufcstats.com/fighter-details/4c9b84d559822830,Emiliano,Sordi,He-Man,74.0,205.0,,Orthodox,16,7,0,False
http://www.ufcstats.com/fighter-details/bd5403efbaa445c0,Sean,Soriano,,69.0,145.0,,Orthodox,10,5,0,False
http://www.ufcstats.com/fighter-details/64facb6cc564262d,Punahele,Soriano,Puna,71.0,185.0,72.0,Southpaw,7,0,0,False
http://www.ufcstats.com/fighter-details/85ff1b9471d35238,Dmitry,Sosnovskiy,Wicked Machine,75.0,240.0,77.0,Orthodox,11,0,0,False
http://www.ufcstats.com/fighter-details/326f94d6cfb1bf25,Ben,Sosoli,Combat Wombat,72.0,265.0,72.0,Southpaw,7,3,0,False
http://www.ufcstats.com/fighter-details/59583ff832fe9d68,Krzysztof,Soszynski,The Polish Experiment,73.0,205.0,77.0,Open Stance,26,12,1,False
http://www.ufcstats.com/fighter-details/896c322f56b8be5a,George,Sotiropoulos,,70.0,155.0,71.0,Orthodox,14,7,0,False
http://www.ufcstats.com/fighter-details/9c669abd35b2522f,Greg,Soto,,71.0,170.0,73.0,Orthodox,9,4,0,False
http://www.ufcstats.com/fighter-details/d18dbcb0f8e2b55d,Alex,Soto,Extremo,68.0,135.0,,Southpaw,8,3,1,False
http://www.ufcstats.com/fighter-details/a4e85a58fbce64b2,Joe,Soto,One Bad Mofo,66.0,135.0,65.0,Orthodox,18,7,0,False
http://www.ufcstats.com/fighter-details/cac3aaa66c20bee1,Mario,Soto,Dr. Mario,72.0,145.0,,,7,2,0,False
http://www.ufcstats.com/fighter-details/d0e50a3d1b250708,Andre,Soukhamthath,The Asian Sensation,69.0,135.0,70.0,Orthodox,13,8,0,False
http://www.ufcstats.com/fighter-details/aee8eecfc4bfb1e7,Bobby,Southworth,,74.0,205.0,,Orthodox,10,6,0,False
http://www.ufcstats.com/fighter-details/7a703c565ccaa18f,Jacare,Souza,,73.0,185.0,72.0,Orthodox,26,8,0,False
http://www.ufcstats.com/fighter-details/6c7020b859c7a3ce,Edimilson,Souza,Kevin,72.0,145.0,74.0,Orthodox,15,5,0,False
http://www.ufcstats.com/fighter-details/dab8cfbb6b1db10a,Livinha,Souza,The Brazilian Gangsta,63.0,115.0,63.0,Orthodox,13,2,0,False
http://www.ufcstats.com/fighter-details/c278e8843b8abfec,Charon,Spain,,69.0,155.0,,,14,26,0,False
http://www.ufcstats.com/fighter-details/411d012af19ecb59,Chris,Spang,The Kiss,74.0,170.0,,Orthodox,6,3,0,False
http://www.ufcstats.com/fighter-details/b9eb5b4ed07d1525,Andreas,Spang,Sweet Swede,73.0,185.0,,,9,3,0,False
http://www.ufcstats.com/fighter-details/a67f5afa8d6a1b80,Ryan,Spann,Superman,77.0,205.0,79.0,Orthodox,18,5,0,False
http://www.ufcstats.com/fighter-details/743fd9080892501d,Ron,Sparks,The Monster,77.0,265.0,,,8,3,0,False
http://www.ufcstats.com/fighter-details/1411c630ba711b64,Tommy,Speer,,70.0,170.0,71.0,Orthodox,21,7,0,False
http://www.ufcstats.com/fighter-details/ae4650eb56ab6a11,Patrick,Speight,,73.0,170.0,,Orthodox,7,3,0,False
http://www.ufcstats.com/fighter-details/ab850a77a0fa487d,Sean,Spencer,Black Magic,70.0,170.0,74.0,Orthodox,12,6,0,False
